timestamp,actual_load,forecast_load,error
2026-03-06 04:15:00,1.0737,1.6458,0.5721
2026-03-06 04:30:00,1.1947,1.9255,0.7308
2026-03-06 04:45:00,1.0941,1.4529,0.3587
2026-03-06 05:00:00,1.0195,1.2718,0.2523
2026-03-06 05:15:00,1.2248,1.1646,-0.0602
2026-03-06 05:30:00,1.0281,1.2512,0.2231
2026-03-06 05:45:00,1.1139,1.1988,0.085
2026-03-06 06:00:00,1.2061,1.2307,0.0245
2026-03-06 06:15:00,1.0407,1.3035,0.2628
2026-03-06 06:30:00,1.3334,1.2176,-0.1158
2026-03-06 06:45:00,1.1308,1.3322,0.2013
2026-03-06 07:00:00,1.1477,1.3189,0.1712
2026-03-06 07:15:00,1.2301,1.3185,0.0884
2026-03-06 07:30:00,2.0008,2.6377,0.6369
2026-03-06 07:45:00,3.9825,2.711,-1.2716
2026-03-06 08:00:00,1.1304,2.7479,1.6175
2026-03-06 08:15:00,1.0046,2.1141,1.1095
2026-03-06 08:30:00,1.6645,1.8959,0.2313
2026-03-06 08:45:00,2.264,2.4649,0.2009
2026-03-06 09:00:00,3.9108,2.6782,-1.2326
2026-03-06 09:15:00,3.5424,3.2034,-0.339
2026-03-06 09:30:00,4.7557,3.0484,-1.7072
2026-03-06 09:45:00,1.6593,3.6174,1.9581
2026-03-06 10:00:00,1.0699,1.9768,0.9069
2026-03-06 10:15:00,1.3076,1.2826,-0.025
2026-03-06 10:30:00,1.5034,1.3253,-0.1781
2026-03-06 10:45:00,0.6823,1.3878,0.7055
2026-03-06 11:00:00,0.959,0.7444,-0.2146
2026-03-06 11:15:00,0.1771,1.3121,1.1349
2026-03-06 11:30:00,0.0095,0.7548,0.7453
2026-03-06 11:45:00,0.0,1.097,1.097
2026-03-06 12:00:00,9.4008,1.9473,-7.4536
2026-03-06 12:15:00,11.4128,11.2552,-0.1576
2026-03-06 12:30:00,11.7695,12.0823,0.3127
2026-03-06 12:45:00,8.0038,11.6581,3.6543
2026-03-06 13:00:00,7.5624,8.872,1.3095
2026-03-06 13:15:00,7.5134,7.0014,-0.512
2026-03-06 13:30:00,6.1989,7.0341,0.8352
2026-03-06 13:45:00,9.3016,6.9731,-2.3285
2026-03-06 14:00:00,10.2072,8.2542,-1.953
2026-03-06 14:15:00,5.4355,9.2229,3.7874
2026-03-06 14:30:00,6.028,5.9655,-0.0625
2026-03-06 14:45:00,6.3123,5.7931,-0.5192
2026-03-06 15:00:00,4.6002,5.5792,0.979
2026-03-06 15:15:00,2.5104,4.6226,2.1122
2026-03-06 15:30:00,3.3467,3.1893,-0.1575
2026-03-06 15:45:00,1.4928,3.306,1.8132
2026-03-06 16:00:00,2.7122,1.9326,-0.7797
2026-03-06 16:15:00,2.5376,3.1698,0.6322
2026-03-06 16:30:00,2.83,2.8697,0.0397
2026-03-06 16:45:00,4.2502,3.0909,-1.1593
2026-03-06 17:00:00,2.387,4.1885,1.8014
2026-03-06 17:15:00,2.4542,2.7238,0.2697
2026-03-06 17:30:00,6.0698,2.7123,-3.3574
2026-03-06 17:45:00,5.7052,5.3512,-0.354
2026-03-06 18:00:00,3.3257,5.0445,1.7188
2026-03-06 18:15:00,2.3344,3.3553,1.021
2026-03-06 18:30:00,1.7386,2.6404,0.9019
2026-03-06 18:45:00,2.0259,2.2451,0.2193
2026-03-06 19:00:00,2.0481,2.3275,0.2794
2026-03-06 19:15:00,1.9011,2.2202,0.3191
2026-03-06 19:30:00,1.9335,2.1339,0.2004
2026-03-06 19:45:00,2.6304,2.0694,-0.5609
2026-03-06 20:00:00,2.2158,2.5548,0.339
2026-03-06 20:15:00,1.9153,2.2568,0.3415
2026-03-06 20:30:00,1.6855,2.0536,0.3682
2026-03-06 20:45:00,2.0018,2.1108,0.109
2026-03-06 21:00:00,2.1014,2.3081,0.2067
2026-03-06 21:15:00,2.1191,2.0955,-0.0235
2026-03-06 21:30:00,1.5647,2.0734,0.5087
2026-03-06 21:45:00,1.9911,1.6931,-0.298
2026-03-06 22:00:00,1.8414,1.896,0.0546
2026-03-06 22:15:00,1.3943,1.7727,0.3785
2026-03-06 22:30:00,1.5905,1.4923,-0.0981
2026-03-06 22:45:00,1.6192,1.5576,-0.0616
2026-03-06 23:00:00,1.8825,1.5462,-0.3364
2026-03-06 23:15:00,1.6813,1.6849,0.0036
2026-03-06 23:30:00,1.6249,1.5895,-0.0354
2026-03-06 23:45:00,1.626,1.5721,-0.0539
2026-03-07 00:00:00,1.8183,1.3785,-0.4398
2026-03-07 00:15:00,1.1292,1.5252,0.396
2026-03-07 00:30:00,1.5202,1.2297,-0.2906
2026-03-07 00:45:00,1.619,1.4451,-0.1738
2026-03-07 01:00:00,1.4542,1.4184,-0.0358
2026-03-07 01:15:00,0.8897,1.34,0.4503
2026-03-07 01:30:00,2.2353,1.2453,-0.99
2026-03-07 01:45:00,4.8374,4.6875,-0.15
2026-03-07 02:00:00,4.7098,4.5699,-0.14
2026-03-07 02:15:00,4.5516,4.2838,-0.2677
2026-03-07 02:30:00,4.3521,4.5649,0.2127
2026-03-07 02:45:00,4.4895,4.456,-0.0334
2026-03-07 03:00:00,3.6493,3.9002,0.251
2026-03-07 03:15:00,2.0102,2.0271,0.0169
2026-03-07 03:30:00,1.8497,1.993,0.1433
2026-03-07 03:45:00,1.1294,1.7364,0.607
2026-03-07 04:00:00,1.0538,1.2365,0.1827
2026-03-07 04:15:00,1.3695,1.3545,-0.015
2026-03-07 04:30:00,1.2068,1.4026,0.1958
2026-03-07 04:45:00,1.0958,1.2946,0.1988
2026-03-07 05:00:00,1.1539,1.2058,0.0519
2026-03-07 05:15:00,1.3491,1.2476,-0.1015
2026-03-07 05:30:00,1.3051,1.2822,-0.0229
2026-03-07 05:45:00,1.2759,1.2927,0.0168
2026-03-07 06:00:00,1.163,1.3031,0.1401
2026-03-07 06:15:00,1.3506,1.3026,-0.048
2026-03-07 06:30:00,1.2008,1.4163,0.2155
2026-03-07 06:45:00,1.2887,1.3264,0.0377
2026-03-07 07:00:00,1.2788,1.3368,0.0581
2026-03-07 07:15:00,1.3143,1.3713,0.057
2026-03-07 07:30:00,1.3764,1.606,0.2296
2026-03-07 07:45:00,0.6999,2.2149,1.515
2026-03-07 08:00:00,1.0181,1.0315,0.0134
2026-03-07 08:15:00,1.4395,1.6708,0.2313
2026-03-07 08:30:00,4.8017,1.8758,-2.9258
2026-03-07 08:45:00,1.8056,3.015,1.2094
2026-03-07 09:00:00,0.632,2.8349,2.2029
2026-03-07 09:15:00,2.293,1.1629,-1.1301
2026-03-07 09:30:00,3.8216,2.9199,-0.9017
2026-03-07 09:45:00,2.8152,3.136,0.3209
2026-03-07 10:00:00,2.2342,2.3068,0.0727
2026-03-07 10:15:00,1.2153,2.2908,1.0754
2026-03-07 10:30:00,3.7885,1.4534,-2.3351
2026-03-07 10:45:00,4.6091,3.3641,-1.2449
2026-03-07 11:00:00,4.1577,3.4969,-0.6609
2026-03-07 11:15:00,2.8276,3.2417,0.4141
2026-03-07 11:30:00,2.0036,3.2442,1.2406
2026-03-07 11:45:00,2.5242,2.6392,0.115
2026-03-07 12:00:00,3.5083,3.8159,0.3076
2026-03-07 12:15:00,12.8194,5.1418,-7.6776
2026-03-07 12:30:00,13.4092,12.4251,-0.9841
2026-03-07 12:45:00,13.5995,12.8878,-0.7117
2026-03-07 13:00:00,15.032,13.5633,-1.4687
2026-03-07 13:15:00,14.0526,13.2597,-0.7929
2026-03-07 13:30:00,16.3494,13.2992,-3.0502
2026-03-07 13:45:00,17.522,13.579,-3.943
2026-03-07 14:00:00,15.376,13.1898,-2.1862
2026-03-07 14:15:00,15.4967,13.1352,-2.3615
2026-03-07 14:30:00,6.0937,13.1988,7.1052
2026-03-07 14:45:00,5.4682,6.6512,1.183
2026-03-07 15:00:00,5.6447,5.7267,0.082
2026-03-07 15:15:00,3.9722,5.9076,1.9355
2026-03-07 15:30:00,3.0971,4.9751,1.8779
2026-03-07 15:45:00,1.746,4.1626,2.4167
2026-03-07 16:00:00,3.921,3.1473,-0.7736
2026-03-07 16:15:00,6.3572,4.6665,-1.6907
2026-03-07 16:30:00,5.8302,7.4961,1.6659
2026-03-07 16:45:00,7.4738,5.549,-1.9248
2026-03-07 17:00:00,6.5118,6.5922,0.0804
2026-03-07 17:15:00,7.9823,6.3269,-1.6554
2026-03-07 17:30:00,7.4818,7.0702,-0.4116
2026-03-07 17:45:00,6.9109,6.5998,-0.3111
2026-03-07 18:00:00,6.45,6.869,0.419
2026-03-07 18:15:00,6.1061,6.6562,0.5502
2026-03-07 18:30:00,6.4874,6.9522,0.4648
2026-03-07 18:45:00,7.6627,7.3234,-0.3393
2026-03-07 19:00:00,6.346,7.4785,1.1325
2026-03-07 19:15:00,6.5647,6.5457,-0.019
2026-03-07 19:30:00,11.6577,6.5839,-5.0738
2026-03-07 19:45:00,9.9956,8.0667,-1.9289
2026-03-07 20:00:00,8.4501,7.9007,-0.5493
2026-03-07 20:15:00,6.7595,7.4382,0.6787
2026-03-07 20:30:00,7.3661,6.308,-1.0581
2026-03-07 20:45:00,3.839,6.2081,2.369
2026-03-07 21:00:00,4.0973,3.8361,-0.2612
2026-03-07 21:15:00,2.5695,3.8536,1.2841
2026-03-07 21:30:00,1.8895,2.4955,0.606
2026-03-07 21:45:00,4.6954,2.0727,-2.6227
2026-03-07 22:00:00,5.811,3.981,-1.83
2026-03-07 22:15:00,5.3641,4.3459,-1.0182
2026-03-07 22:30:00,5.0687,3.971,-1.0977
2026-03-07 22:45:00,5.3211,3.8824,-1.4387
2026-03-07 23:00:00,5.3817,4.3441,-1.0377
2026-03-07 23:15:00,5.5504,4.4164,-1.1339
2026-03-07 23:30:00,5.0147,4.3433,-0.6714
2026-03-07 23:45:00,5.3463,4.2094,-1.1369
2026-03-08 00:00:00,5.107,4.3623,-0.7447
2026-03-08 00:15:00,5.3736,4.4031,-0.9705
2026-03-08 00:30:00,4.9696,4.3537,-0.6159
2026-03-08 00:45:00,4.8966,4.0694,-0.8272
2026-03-08 01:00:00,1.3161,4.2388,2.9226
2026-03-08 01:15:00,1.3043,1.4327,0.1284
2026-03-08 01:30:00,1.4662,1.5987,0.1325
2026-03-08 01:45:00,4.7085,2.3635,-2.3451
2026-03-08 02:00:00,1.7493,4.4385,2.6892
2026-03-08 02:15:00,1.8813,2.0352,0.1539
2026-03-08 02:30:00,2.0007,2.2518,0.2512
2026-03-08 02:45:00,1.977,2.2314,0.2544
2026-03-08 03:00:00,3.3493,2.6305,-0.7189
2026-03-08 03:15:00,2.3997,3.2562,0.8565
2026-03-08 03:30:00,1.478,2.1166,0.6386
2026-03-08 03:45:00,1.2483,1.8044,0.5561
2026-03-08 04:00:00,1.3147,1.4115,0.0968
2026-03-08 04:15:00,0.8297,2.1663,1.3367
2026-03-08 04:30:00,1.2127,1.3203,0.1076
2026-03-08 04:45:00,4.4113,1.4435,-2.9678
2026-03-08 05:00:00,3.1303,3.529,0.3986
2026-03-08 05:15:00,0.998,1.7414,0.7434
2026-03-08 05:30:00,1.434,1.1614,-0.2726
2026-03-08 05:45:00,1.4823,1.4989,0.0165
2026-03-08 06:00:00,2.7183,1.8485,-0.8698
2026-03-08 06:15:00,4.6087,3.6149,-0.9937
2026-03-08 06:30:00,2.408,2.79,0.382
2026-03-08 06:45:00,1.222,1.7953,0.5733
2026-03-08 07:00:00,1.1017,1.478,0.3763
2026-03-08 07:15:00,0.9157,1.4158,0.5001
2026-03-08 07:30:00,3.512,1.7224,-1.7896
2026-03-08 07:45:00,4.8321,3.777,-1.0551
2026-03-08 08:00:00,1.4026,3.4849,2.0823
2026-03-08 08:15:00,2.5508,2.516,-0.0348
2026-03-08 08:30:00,6.2542,4.171,-2.0832
2026-03-08 08:45:00,6.1282,4.6658,-1.4624
2026-03-08 09:00:00,11.9102,5.0154,-6.8947
2026-03-08 09:15:00,9.4568,9.3622,-0.0946
2026-03-08 09:30:00,7.6768,8.1316,0.4548
2026-03-08 09:45:00,10.0736,7.1153,-2.9583
2026-03-08 10:00:00,10.2034,7.0802,-3.1233
2026-03-08 10:15:00,5.6927,7.9198,2.2271
2026-03-08 10:30:00,3.9148,5.1885,1.2738
2026-03-08 10:45:00,6.8283,3.5876,-3.2408
2026-03-08 11:00:00,4.3895,5.2527,0.8632
2026-03-08 11:15:00,5.0911,3.6448,-1.4463
2026-03-08 11:30:00,4.2713,4.4949,0.2236
2026-03-08 11:45:00,6.3991,4.189,-2.2101
2026-03-08 12:00:00,4.5812,5.986,1.4048
2026-03-08 12:15:00,4.9602,5.1722,0.212
2026-03-08 12:30:00,6.0997,5.5991,-0.5006
2026-03-08 12:45:00,7.4064,6.3407,-1.0657
2026-03-08 13:00:00,6.2763,7.0474,0.7711
2026-03-08 13:15:00,5.5445,6.7219,1.1774
2026-03-08 13:30:00,7.1559,6.1575,-0.9984
2026-03-08 13:45:00,10.7923,6.968,-3.8244
2026-03-08 14:00:00,12.983,10.1147,-2.8683
2026-03-08 14:15:00,11.7301,10.3503,-1.3799
2026-03-08 14:30:00,10.9669,10.7133,-0.2536
2026-03-08 14:45:00,11.8421,10.4226,-1.4195
2026-03-08 15:00:00,10.238,9.9248,-0.3132
2026-03-08 15:15:00,10.424,8.8486,-1.5754
2026-03-08 15:30:00,9.5989,8.9681,-0.6308
2026-03-08 15:45:00,6.384,8.3709,1.9869
2026-03-08 16:00:00,5.6439,7.0915,1.4475
2026-03-08 16:15:00,6.9156,5.8033,-1.1123
2026-03-08 16:30:00,6.1719,5.9262,-0.2457
2026-03-08 16:45:00,5.4603,5.4588,-0.0015
2026-03-08 17:00:00,5.1453,5.2432,0.0979
2026-03-08 17:15:00,6.6045,5.4946,-1.11
2026-03-08 17:30:00,3.747,5.5432,1.7961
2026-03-08 17:45:00,6.2984,3.7915,-2.507
2026-03-08 18:00:00,1.5189,5.8012,4.2824
2026-03-08 18:15:00,2.4387,2.326,-0.1127
2026-03-08 18:30:00,0.8695,3.3723,2.5028
2026-03-08 18:45:00,1.1487,1.3851,0.2365
2026-03-08 19:00:00,0.8529,1.7542,0.9013
2026-03-08 19:15:00,0.9723,1.3281,0.3558
2026-03-08 19:30:00,1.202,1.2774,0.0754
2026-03-08 19:45:00,1.7161,1.5329,-0.1831
2026-03-08 20:00:00,1.6869,1.813,0.1261
2026-03-08 20:15:00,2.0407,1.716,-0.3247
2026-03-08 20:30:00,2.7361,2.0059,-0.7302
2026-03-08 20:45:00,2.1667,3.0821,0.9154
2026-03-08 21:00:00,2.2676,2.4465,0.179
2026-03-08 21:15:00,2.3492,2.1625,-0.1867
2026-03-08 21:30:00,1.8076,2.1053,0.2977
2026-03-08 21:45:00,1.9799,2.1995,0.2196
2026-03-08 22:00:00,1.5837,1.8599,0.2763
2026-03-08 22:15:00,1.9482,1.6382,-0.3101
2026-03-08 22:30:00,2.1199,1.7862,-0.3337
2026-03-08 22:45:00,3.3034,1.9589,-1.3444
2026-03-08 23:00:00,1.7386,3.2058,1.4671
2026-03-08 23:15:00,1.7642,1.6613,-0.1029
2026-03-08 23:30:00,1.7848,1.6642,-0.1206
2026-03-08 23:45:00,1.7206,1.6508,-0.0698
2026-03-09 00:00:00,1.5121,1.5717,0.0596
2026-03-09 00:15:00,1.502,1.4412,-0.0608
2026-03-09 00:30:00,1.6961,1.4628,-0.2333
2026-03-09 00:45:00,1.2512,1.5519,0.3007
2026-03-09 01:00:00,1.0027,1.2943,0.2916
2026-03-09 01:15:00,1.1941,1.22,0.0259
2026-03-09 01:30:00,2.3699,1.6013,-0.7685
2026-03-09 01:45:00,4.7332,4.4219,-0.3114
2026-03-09 02:00:00,4.6651,3.9632,-0.7018
2026-03-09 02:15:00,4.2896,3.7553,-0.5343
2026-03-09 02:30:00,4.4985,3.4512,-1.0472
2026-03-09 02:45:00,4.1295,3.9898,-0.1396
2026-03-09 03:00:00,2.5107,3.8401,1.3294
2026-03-09 03:15:00,2.0545,2.1603,0.1058
2026-03-09 03:30:00,1.4361,1.91,0.4739
2026-03-09 03:45:00,0.6309,1.4405,0.8096
2026-03-09 04:00:00,0.6066,1.2378,0.6312
2026-03-09 04:15:00,1.0668,1.0905,0.0237
2026-03-09 04:30:00,0.9649,1.2725,0.3077
2026-03-09 04:45:00,0.9342,1.231,0.2968
2026-03-09 05:00:00,0.9367,0.9952,0.0585
2026-03-09 05:15:00,1.1928,1.0544,-0.1384
2026-03-09 05:30:00,1.1818,1.2969,0.1151
2026-03-09 05:45:00,1.1833,1.272,0.0887
2026-03-09 06:00:00,1.1424,1.383,0.2406
2026-03-09 06:15:00,0.7476,1.3506,0.603
2026-03-09 06:30:00,0.7015,1.0331,0.3316
2026-03-09 06:45:00,0.9894,0.9392,-0.0502
2026-03-09 07:00:00,1.2404,1.1172,-0.1233
2026-03-09 07:15:00,1.2444,1.2758,0.0313
2026-03-09 07:30:00,1.8979,1.6068,-0.291
2026-03-09 07:45:00,1.8259,1.8146,-0.0114
2026-03-09 08:00:00,2.3641,1.6259,-0.7382
2026-03-09 08:15:00,1.3011,2.2693,0.9681
2026-03-09 08:30:00,1.0596,2.3994,1.3397
2026-03-09 08:45:00,0.7899,1.2947,0.5047
2026-03-09 09:00:00,1.0126,1.2376,0.225
2026-03-09 09:15:00,0.6734,1.4146,0.7413
2026-03-09 09:30:00,0.137,0.6914,0.5544
2026-03-09 09:45:00,0.0,0.2361,0.2361
2026-03-09 10:00:00,0.0,0.2608,0.2608
2026-03-09 10:15:00,0.0034,0.2706,0.2672
2026-03-09 10:30:00,0.0,0.3042,0.3042
2026-03-09 10:45:00,0.0,0.3156,0.3156
2026-03-09 11:00:00,0.0,0.2552,0.2552
2026-03-09 11:15:00,0.0,0.3416,0.3416
2026-03-09 11:30:00,0.0,0.9624,0.9624
2026-03-09 11:45:00,1.8212,0.8481,-0.9731
2026-03-09 12:00:00,8.3017,4.7465,-3.5552
2026-03-09 12:15:00,5.1464,9.1327,3.9863
2026-03-09 12:30:00,7.7276,4.7172,-3.0104
2026-03-09 12:45:00,4.8076,7.4215,2.6139
2026-03-09 13:00:00,4.1325,4.238,0.1055
2026-03-09 13:15:00,4.2334,3.9467,-0.2867
2026-03-09 13:30:00,3.1616,4.0145,0.8529
2026-03-09 13:45:00,6.6784,2.7517,-3.9266
2026-03-09 14:00:00,3.1005,7.1394,4.0389
2026-03-09 14:15:00,5.0087,3.2682,-1.7405
2026-03-09 14:30:00,6.642,4.6911,-1.9509
2026-03-09 14:45:00,4.7555,5.5702,0.8147
2026-03-09 15:00:00,4.4144,4.0524,-0.362
2026-03-09 15:15:00,4.6049,4.3077,-0.2972
2026-03-09 15:30:00,2.9355,4.1795,1.244
2026-03-09 15:45:00,5.2866,2.6876,-2.599
2026-03-09 16:00:00,3.0278,5.223,2.1952
2026-03-09 16:15:00,1.9166,2.9272,1.0106
2026-03-09 16:30:00,4.513,2.2103,-2.3027
2026-03-09 16:45:00,2.9694,4.3771,1.4077
2026-03-09 17:00:00,1.4913,2.5354,1.0442
2026-03-09 17:15:00,2.4791,1.8994,-0.5797
2026-03-09 17:30:00,1.6139,2.6674,1.0535
2026-03-09 17:45:00,2.575,2.1358,-0.4392
2026-03-09 18:00:00,1.9456,2.7075,0.7619
2026-03-09 18:15:00,2.6147,2.2025,-0.4122
2026-03-09 18:30:00,2.1997,2.4624,0.2626
2026-03-09 18:45:00,2.2874,2.3113,0.0239
2026-03-09 19:00:00,2.5208,2.3299,-0.1908
2026-03-09 19:15:00,2.5101,2.579,0.0689
2026-03-09 19:30:00,3.0733,2.5435,-0.5298
2026-03-09 19:45:00,2.3318,2.9093,0.5776
2026-03-09 20:00:00,2.443,2.4128,-0.0302
2026-03-09 20:15:00,2.2174,2.4138,0.1964
2026-03-09 20:30:00,1.8392,2.4418,0.6025
2026-03-09 20:45:00,2.0388,2.0817,0.0429
2026-03-09 21:00:00,1.66,2.5618,0.9018
2026-03-09 21:15:00,1.934,1.8515,-0.0825
2026-03-09 21:30:00,2.418,1.9113,-0.5067
2026-03-09 21:45:00,2.1625,2.3329,0.1705
2026-03-09 22:00:00,1.8983,2.1127,0.2144
2026-03-09 22:15:00,2.2325,1.963,-0.2695
2026-03-09 22:30:00,2.1298,2.2067,0.077
2026-03-09 22:45:00,1.401,2.2654,0.8644
2026-03-09 23:00:00,1.6559,1.546,-0.1099
2026-03-09 23:15:00,1.7771,1.6821,-0.095
2026-03-09 23:30:00,1.635,1.7681,0.1331
2026-03-09 23:45:00,1.3637,1.6286,0.2649
2026-03-10 00:00:00,1.5217,1.3944,-0.1273
2026-03-10 00:15:00,1.433,1.6397,0.2067
2026-03-10 00:30:00,1.2967,1.542,0.2453
2026-03-10 00:45:00,1.5199,1.3838,-0.1361
2026-03-10 01:00:00,1.3869,1.3411,-0.0458
2026-03-10 01:15:00,1.311,1.3508,0.0398
2026-03-10 01:30:00,2.3826,1.6036,-0.7789
2026-03-10 01:45:00,4.6894,4.0439,-0.6455
2026-03-10 02:00:00,4.4421,4.3248,-0.1173
2026-03-10 02:15:00,4.534,3.6148,-0.9192
2026-03-10 02:30:00,4.7986,4.2859,-0.5126
2026-03-10 02:45:00,4.5596,4.1537,-0.4059
2026-03-10 03:00:00,1.9581,3.9173,1.9592
2026-03-10 03:15:00,2.321,1.9876,-0.3334
2026-03-10 03:30:00,1.9339,2.1729,0.2391
2026-03-10 03:45:00,1.0839,1.839,0.7551
2026-03-10 04:00:00,1.2921,1.3753,0.0832
2026-03-10 04:15:00,1.6744,1.3494,-0.3251
2026-03-10 04:30:00,1.294,1.5343,0.2403
2026-03-10 04:45:00,1.0211,1.3929,0.3719
2026-03-10 05:00:00,1.0998,1.246,0.1462
2026-03-10 05:15:00,1.2044,1.2391,0.0348
2026-03-10 05:30:00,1.3863,1.2557,-0.1305
2026-03-10 05:45:00,1.2201,1.3206,0.1006
2026-03-10 06:00:00,1.2272,1.2887,0.0616
2026-03-10 06:15:00,1.5612,1.3428,-0.2184
2026-03-10 06:30:00,1.4746,1.5745,0.0998
2026-03-10 06:45:00,1.6274,1.446,-0.1814
2026-03-10 07:00:00,1.3348,1.5455,0.2107
2026-03-10 07:15:00,1.603,1.4203,-0.1827
2026-03-10 07:30:00,3.629,2.4693,-1.1597
2026-03-10 07:45:00,4.9513,2.9816,-1.9698
2026-03-10 08:00:00,2.7283,3.1296,0.4013
2026-03-10 08:15:00,5.4532,2.6978,-2.7555
2026-03-10 08:30:00,3.6913,4.1356,0.4442
2026-03-10 08:45:00,3.2258,3.1621,-0.0636
2026-03-10 09:00:00,3.4118,3.2404,-0.1714
2026-03-10 09:15:00,2.4672,3.0654,0.5983
2026-03-10 09:30:00,2.6403,2.236,-0.4044
2026-03-10 09:45:00,2.105,2.2927,0.1876
2026-03-10 10:00:00,1.1463,1.982,0.8357
2026-03-10 10:15:00,1.299,1.2665,-0.0325
2026-03-10 10:30:00,0.2923,1.3423,1.05
2026-03-10 10:45:00,0.8318,0.6542,-0.1775
2026-03-10 11:00:00,0.0,1.2688,1.2688
2026-03-10 11:15:00,0.5456,1.0528,0.5072
2026-03-10 11:30:00,0.5158,2.1854,1.6696
2026-03-10 11:45:00,0.0,1.7678,1.7678
2026-03-10 12:00:00,0.0,3.0442,3.0442
2026-03-10 12:15:00,9.2876,3.2269,-6.0607
2026-03-10 12:30:00,11.0961,10.2479,-0.8482
2026-03-10 12:45:00,10.6726,10.1674,-0.5052
2026-03-10 13:00:00,11.9645,10.3921,-1.5724
2026-03-10 13:15:00,11.6401,10.1865,-1.4536
2026-03-10 13:30:00,10.0759,10.3263,0.2505
2026-03-10 13:45:00,11.7107,8.7113,-2.9995
2026-03-10 14:00:00,5.252,9.5658,4.3138
2026-03-10 14:15:00,6.1954,6.3385,0.1431
2026-03-10 14:30:00,6.4109,6.282,-0.1289
2026-03-10 14:45:00,6.2633,5.6902,-0.5731
2026-03-10 15:00:00,4.013,5.2037,1.1907
2026-03-10 15:15:00,5.6165,3.7481,-1.8684
2026-03-10 15:30:00,5.1121,4.6022,-0.5099
2026-03-10 15:45:00,5.2546,4.3509,-0.9037
2026-03-10 16:00:00,8.3566,4.2234,-4.1332
2026-03-10 16:15:00,8.0684,5.9584,-2.1101
2026-03-10 16:30:00,4.7321,5.7589,1.0268
2026-03-10 16:45:00,5.0248,4.0726,-0.9523
2026-03-10 17:00:00,0.9598,4.4842,3.5243
2026-03-10 17:15:00,0.6549,1.7,1.0451
2026-03-10 17:30:00,1.363,1.5327,0.1697
2026-03-10 17:45:00,1.9075,1.6795,-0.228
2026-03-10 18:00:00,3.0815,2.4129,-0.6686
2026-03-10 18:15:00,3.5705,3.3335,-0.237
2026-03-10 18:30:00,3.4417,3.0129,-0.4289
2026-03-10 18:45:00,3.4658,3.0016,-0.4642
2026-03-10 19:00:00,3.563,3.137,-0.426
2026-03-10 19:15:00,3.5952,3.069,-0.5262
2026-03-10 19:30:00,3.0675,3.0945,0.0269
2026-03-10 19:45:00,3.3029,2.7914,-0.5115
2026-03-10 20:00:00,3.2404,3.0181,-0.2223
2026-03-10 20:15:00,3.6453,2.8668,-0.7785
2026-03-10 20:30:00,3.07,3.1343,0.0643
2026-03-10 20:45:00,2.2763,3.0331,0.7568
2026-03-10 21:00:00,2.6103,2.4614,-0.1489
2026-03-10 21:15:00,3.1116,2.4898,-0.6218
2026-03-10 21:30:00,2.824,2.7992,-0.0248
2026-03-10 21:45:00,3.4288,2.6205,-0.8083
2026-03-10 22:00:00,2.8459,2.9755,0.1296
2026-03-10 22:15:00,2.6084,2.6586,0.0502
2026-03-10 22:30:00,2.1228,2.4536,0.3309
2026-03-10 22:45:00,2.4531,2.0714,-0.3817
2026-03-10 23:00:00,2.6517,2.2107,-0.441
2026-03-10 23:15:00,2.6081,2.3323,-0.2758
2026-03-10 23:30:00,2.0127,2.2982,0.2855
2026-03-10 23:45:00,1.6311,1.8971,0.266
2026-03-11 00:00:00,1.5404,1.6018,0.0614
2026-03-11 00:15:00,1.3484,1.4824,0.134
2026-03-11 00:30:00,1.8998,1.399,-0.5008
2026-03-11 00:45:00,1.5275,1.6197,0.0922
2026-03-11 01:00:00,1.2847,1.3996,0.1149
2026-03-11 01:15:00,0.9935,1.3188,0.3254
2026-03-11 01:30:00,2.6268,1.7666,-0.8602
2026-03-11 01:45:00,5.5512,4.6115,-0.9397
2026-03-11 02:00:00,5.7082,4.6248,-1.0834
2026-03-11 02:15:00,5.5346,4.606,-0.9287
2026-03-11 02:30:00,5.8139,4.7771,-1.0368
2026-03-11 02:45:00,5.6815,4.691,-0.9905
2026-03-11 03:00:00,3.2308,4.2008,0.97
2026-03-11 03:15:00,2.8962,2.7868,-0.1094
2026-03-11 03:30:00,2.6022,2.6256,0.0234
2026-03-11 03:45:00,2.0253,2.356,0.3307
2026-03-11 04:00:00,1.9028,2.023,0.1202
2026-03-11 04:15:00,2.254,1.9,-0.354
2026-03-11 04:30:00,1.9438,2.067,0.1232
2026-03-11 04:45:00,1.353,1.8932,0.5402
2026-03-11 05:00:00,1.0122,1.4189,0.4068
2026-03-11 05:15:00,1.2218,1.2637,0.0419
2026-03-11 05:30:00,1.2441,1.3808,0.1366
2026-03-11 05:45:00,1.1502,1.3451,0.1949
2026-03-11 06:00:00,1.1205,1.2896,0.1691
2026-03-11 06:15:00,1.2037,1.3136,0.1099
2026-03-11 06:30:00,1.1199,1.3992,0.2793
2026-03-11 06:45:00,1.2338,1.3003,0.0665
2026-03-11 07:00:00,1.2139,1.3134,0.0995
2026-03-11 07:15:00,1.4673,1.3672,-0.1002
2026-03-11 07:30:00,3.064,3.3122,0.2482
2026-03-11 07:45:00,2.4083,3.2548,0.8465
2026-03-11 08:00:00,3.46,2.3874,-1.0726
2026-03-11 08:15:00,5.6323,3.8645,-1.7679
