timestamp,load_p,pv_p,buy_price,Selling_price_eur_kwh,load_forecast,P_battery,P_grid,SoC
2026-03-06 15:15:00,2.510433333333333,18.48343333333333,0.254,0.12798,4.6226,0.0,-15.973,0.95
2026-03-06 15:30:00,3.34672,17.91238666666667,0.254,0.13273,3.1893,0.0,-14.5657,0.95
2026-03-06 15:45:00,1.492796666666667,16.93813,0.254,0.13807,3.306,-0.0,-15.4453,0.95
2026-03-06 16:00:00,2.71224,15.67457333333333,0.254,0.135,1.9326,-0.0,-12.9623,0.95
2026-03-06 16:15:00,2.537583333333334,13.40058333333333,0.254,0.1449,3.1698,-0.0,-10.863,0.95
2026-03-06 16:30:00,2.83,11.57733333333333,0.254,0.1321,2.8697,0.0,-8.7473,0.95
2026-03-06 16:45:00,4.2502,10.14986666666667,0.254,0.142,3.0909,0.0,-5.8997,0.95
2026-03-06 17:00:00,2.38705,7.798383333333335,0.254,0.14107,4.1885,0.0,-5.4113,0.95
2026-03-06 17:15:00,2.45417,7.551836666666667,0.254,0.14745,2.7238,0.0,-5.0977,0.95
2026-03-06 17:30:00,6.069753333333334,6.225753333333334,0.254,0.16021,2.7123,0.0,-0.156,0.95
2026-03-06 17:45:00,5.705203333333333,4.600943333333333,0.254,0.18328,5.3512,0.7502,0.354,0.9376
2026-03-06 18:00:00,3.325743333333333,3.308706666666667,0.254,0.16139,5.0445,1.7358,-1.7188,0.9091
2026-03-06 18:15:00,2.334366666666667,2.039953333333333,0.254,0.16828,3.3553,1.3154,-1.021,0.8874
2026-03-06 18:30:00,1.73855,1.009896666666667,0.254,0.176,2.6404,1.6305,-0.9019,0.8605
2026-03-06 18:45:00,2.025866666666667,0.30209,0.254,0.18371,2.2451,1.9431,-0.2193,0.8285
2026-03-06 19:00:00,2.04806,0.04557333333333333,0.2682,0.185,2.3275,2.2819,-0.2794,0.7909
2026-03-06 19:15:00,1.901066666666667,0.0,0.2682,0.17735,2.2202,2.2202,-0.3191,0.7544
2026-03-06 19:30:00,1.93352,0.0006666666666666666,0.2682,0.16183619,2.1339,2.1332,-0.2004,0.7192
2026-03-06 19:45:00,2.630363333333333,0.0,0.2682,0.15839,2.0694,2.0694,0.5609,0.6852
2026-03-06 20:00:00,2.21579,0.0,0.2682,0.15688009,2.5548,2.5548,-0.339,0.6431
2026-03-06 20:15:00,1.915333333333333,0.0,0.2682,0.15388,2.2568,2.2568,-0.3415,0.6059
2026-03-06 20:30:00,1.68546,0.0,0.2682,0.14760991,2.0536,2.0536,-0.3682,0.5721
2026-03-06 20:45:00,2.001826666666667,0.0,0.2682,0.14603,2.1108,2.1108,-0.109,0.5373
2026-03-06 21:00:00,2.101356666666667,0.0,0.2682,0.15706,2.3081,2.3081,-0.2067,0.4993
2026-03-06 21:15:00,2.119053333333333,0.0,0.2682,0.14632494,2.0955,2.0955,0.0235,0.4648
2026-03-06 21:30:00,1.564743333333333,0.0,0.2682,0.13133962,2.0734,2.0734,-0.5087,0.4307
2026-03-06 21:45:00,1.991093333333333,0.0,0.2682,0.11727544,1.6931,1.6931,0.298,0.4028
2026-03-06 22:00:00,1.841446666666667,0.0,0.2682,0.14148983,1.896,1.896,-0.0546,0.3715
2026-03-06 22:15:00,1.39426,0.0,0.2682,0.13189,1.7727,1.7727,-0.3785,0.3423
2026-03-06 22:30:00,1.59046,0.0,0.2682,0.13144232,1.4923,1.4923,0.0981,0.3178
2026-03-06 22:45:00,1.61921,0.0,0.2682,0.13473786,1.5576,1.5576,0.0616,0.2921
2026-03-06 23:00:00,1.88254,0.0,0.244,0.14603,1.5462,1.5462,0.3364,0.2666
2026-03-06 23:15:00,1.68128,0.0,0.244,0.13323,1.6849,1.6849,-0.0036,0.2389
2026-03-06 23:30:00,1.624873333333333,0.0,0.244,0.13152,1.5895,1.5895,0.0354,0.2127
2026-03-06 23:45:00,1.626026666666667,0.0,0.244,0.1315,1.5721,1.5721,0.0539,0.1868
2026-03-07 00:00:00,1.818253333333333,0.0,0.244,0.14980633,1.3785,0.9369,0.8814,0.1714
2026-03-07 00:15:00,1.12917,0.0,0.244,0.14525562,1.5252,-0.0,1.1292,0.1714
2026-03-07 00:30:00,1.520213333333333,0.0,0.244,0.14221701,1.2297,-0.0,1.5202,0.1714
2026-03-07 00:45:00,1.61898,0.0,0.244,0.1395818,1.4451,-0.0,1.619,0.1714
2026-03-07 01:00:00,1.45422,0.0,0.244,0.14732624,1.4184,-0.0,1.4542,0.1714
2026-03-07 01:15:00,0.8897333333333333,0.0,0.244,0.1422937,1.34,-0.0,0.8897,0.1714
2026-03-07 01:30:00,2.235296666666667,0.0,0.244,0.136,1.2453,-0.0,2.2353,0.1714
2026-03-07 01:45:00,4.837426666666667,0.0,0.244,0.13193896,4.6875,-0.0,4.8374,0.1714
2026-03-07 02:00:00,4.709816666666667,0.0,0.244,0.139,4.5699,-0.0,4.7098,0.1714
2026-03-07 02:15:00,4.55155,0.0,0.244,0.13370044,4.2838,-0.0,4.5516,0.1714
2026-03-07 02:30:00,4.35214,0.0,0.244,0.13323862,4.5649,-0.0,4.3521,0.1714
2026-03-07 02:45:00,4.48947,0.0,0.244,0.13225512,4.456,-0.0,4.4895,0.1714
2026-03-07 03:00:00,3.649273333333333,0.0,0.244,0.13656426,3.9002,-0.0,3.6493,0.1714
2026-03-07 03:15:00,2.010186666666666,0.0,0.244,0.13477383,2.0271,-0.0,2.0102,0.1714
2026-03-07 03:30:00,1.849746666666667,0.0,0.244,0.13322592,1.993,-0.0,1.8497,0.1714
2026-03-07 03:45:00,1.129376666666667,0.0,0.244,0.1333902,1.7364,-0.0,1.1294,0.1714
2026-03-07 04:00:00,1.053806666666667,0.0,0.244,0.13334889,1.2365,-0.0,1.0538,0.1714
2026-03-07 04:15:00,1.369496666666667,0.0,0.244,0.134672,1.3545,-0.0,1.3695,0.1714
2026-03-07 04:30:00,1.20682,0.0,0.244,0.13482742,1.4026,-0.0,1.2068,0.1714
2026-03-07 04:45:00,1.095776666666667,0.0,0.244,0.13839169,1.2946,-0.0,1.0958,0.1714
2026-03-07 05:00:00,1.153853333333333,0.0,0.244,0.1352292,1.2058,-0.0,1.1539,0.1714
2026-03-07 05:15:00,1.349116666666667,0.0,0.244,0.13998,1.2476,-0.0,1.3491,0.1714
2026-03-07 05:30:00,1.305146666666667,0.0,0.244,0.14054321,1.2822,-0.0,1.3051,0.1714
2026-03-07 05:45:00,1.275936666666667,0.0,0.244,0.14576021,1.2927,-0.0,1.2759,0.1714
2026-03-07 06:00:00,1.162966666666667,0.0,0.244,0.145,1.3031,-0.0,1.163,0.1714
2026-03-07 06:15:00,1.350576666666667,0.0,0.244,0.15681,1.3026,-0.0,1.3506,0.1714
2026-03-07 06:30:00,1.200786666666667,0.0,0.244,0.15882,1.4163,-0.0,1.2008,0.1714
2026-03-07 06:45:00,1.288703333333333,0.0,0.244,0.15882,1.3264,-0.0,1.2887,0.1714
2026-03-07 07:00:00,1.27877,0.0,0.2682,0.16017,1.3368,1.3368,-0.0581,0.1494
2026-03-07 07:15:00,1.314333333333333,0.0006666666666666666,0.2682,0.16323,1.3713,1.3706,-0.057,0.1268
2026-03-07 07:30:00,1.37638,0.019,0.2682,0.16323,1.606,1.587,-0.2296,0.1007
2026-03-07 07:45:00,0.6999366666666667,0.1284033333333333,0.2682,0.16017,2.2149,2.0865,-1.515,0.0663
2026-03-07 08:00:00,1.018076666666667,0.54867,0.2682,0.16017,1.0315,0.4828,-0.0134,0.0583
2026-03-07 08:15:00,1.43947,1.17482,0.2682,0.15681,1.6708,0.496,-0.2313,0.0502
2026-03-07 08:30:00,4.801653333333332,1.986523333333333,0.2682,0.15521,1.8758,-0.1107,2.9258,0.0518
2026-03-07 08:45:00,1.805583333333333,2.905013333333333,0.2682,0.145,3.015,0.11,-1.2094,0.05
2026-03-07 09:00:00,0.6320433333333334,4.230116666666666,0.2682,0.15681,2.8349,-0.0,-3.5981,0.05
2026-03-07 09:15:00,2.293,5.207656666666667,0.2682,0.15521,1.1629,0.0,-2.9147,0.05
2026-03-07 09:30:00,3.821563333333334,6.542920000000001,0.2682,0.15681,2.9199,-0.0,-2.7214,0.05
2026-03-07 09:45:00,2.81517,7.710716666666667,0.2682,0.1358,3.136,-4.5747,-0.3209,0.1178
2026-03-07 10:00:00,2.23417,9.179753333333334,0.2682,0.15261,2.3068,4.1172,-11.0628,0.05
2026-03-07 10:15:00,1.215333333333333,10.74452,0.2682,0.1426,2.2908,-0.0,-9.5292,0.05
2026-03-07 10:30:00,3.788483333333334,12.06711666666667,0.2682,0.13275,1.4534,-0.0,-8.2786,0.05
2026-03-07 10:45:00,4.60907,13.41215666666667,0.2682,0.11406,3.3641,-7.9274,-0.8757,0.1675
2026-03-07 11:00:00,4.157746666666667,14.58359,0.2682,0.12,3.4969,0.0,-10.4258,0.1675
2026-03-07 11:15:00,2.82761,15.87899333333333,0.2682,0.11892,3.2417,0.0,-13.0514,0.1675
2026-03-07 11:30:00,2.003643333333333,17.18157,0.2682,0.12,3.2442,0.0,-15.1779,0.1675
2026-03-07 11:45:00,2.524226666666667,18.10942,0.2682,0.11845,2.6392,0.0,-15.5852,0.1675
2026-03-07 12:00:00,3.50834,18.92119666666667,0.2682,0.11094,3.8159,-10.0,-5.4129,0.3157
2026-03-07 12:15:00,12.81942,18.33814333333333,0.2682,0.1164,5.1418,0.0,-5.5187,0.3157
2026-03-07 12:30:00,13.40920333333333,19.33220333333334,0.2682,0.11094,12.4251,-6.9071,0.9841,0.4181
2026-03-07 12:45:00,13.5995,20.12483333333333,0.2682,0.11094,12.8878,-7.237,0.7117,0.5254
2026-03-07 13:00:00,15.03195,20.42428333333333,0.2682,0.11093,13.5633,-6.861,1.4687,0.6271
2026-03-07 13:15:00,14.05257,20.79857000000001,0.2682,0.11678,13.2597,0.0,-6.746,0.6271
2026-03-07 13:30:00,16.34942666666667,21.13076,0.2682,0.11773,13.2992,0.0,-4.7813,0.6271
2026-03-07 13:45:00,17.52203,21.16069666666667,0.2682,0.11773,13.579,0.0,-3.6387,0.6271
2026-03-07 14:00:00,15.37602,21.16868666666667,0.2682,0.11954,13.1898,0.0,-5.7927,0.6271
2026-03-07 14:15:00,15.49669666666667,20.62803,0.2682,0.11845,13.1352,0.0,-5.1313,0.6271
2026-03-07 14:30:00,6.09369,20.45902333333333,0.2682,0.12453,13.1988,0.0,-14.3653,0.6271
2026-03-07 14:45:00,5.46819,19.75719,0.2682,0.1252,6.6512,-0.0,-14.289,0.6271
2026-03-07 15:00:00,5.644723333333332,19.32439,0.2682,0.11091,5.7267,-10.0,-3.6797,0.7753
2026-03-07 15:15:00,3.97215,18.73917666666667,0.2682,0.111,5.9076,-10.0,-4.767,0.9236
2026-03-07 15:30:00,3.097146666666666,17.79839,0.2682,0.12418,4.9751,-0.0,-14.7012,0.9236
2026-03-07 15:45:00,1.745953333333334,16.76744666666667,0.2682,0.13789591,4.1626,7.3952,-20.0,0.8018
2026-03-07 16:00:00,3.920966666666667,15.55784,0.2682,0.10718,3.1473,-10.0,-1.6369,0.95
2026-03-07 16:15:00,6.357166666666667,14.11783333333333,0.2682,0.12449,4.6665,0.0,-7.7607,0.95
2026-03-07 16:30:00,5.830233333333333,12.85256666666667,0.2682,0.14171,7.4961,0.0,-7.0223,0.95
2026-03-07 16:45:00,7.47383,11.24683,0.2682,0.15882,5.549,2.7348,-6.5078,0.905
2026-03-07 17:00:00,6.511849999999999,9.63085,0.2682,0.12903,6.5922,-3.0386,-0.0804,0.95
2026-03-07 17:15:00,7.982286666666667,8.01303,0.2682,0.15521,6.3269,0.0,-0.0307,0.95
2026-03-07 17:30:00,7.48177,6.558170000000001,0.2682,0.15681,7.0702,0.512,0.4116,0.9416
2026-03-07 17:45:00,6.910873333333333,5.17689,0.2682,0.17355,6.5998,1.4229,0.3111,0.9181
2026-03-07 18:00:00,6.449976666666666,3.83467,0.2682,0.15681,6.869,3.0343,-0.419,0.8682
2026-03-07 18:15:00,6.10608,2.58456,0.2682,0.16124584,6.6562,4.0717,-0.5502,0.8011
2026-03-07 18:30:00,6.487373333333333,1.38056,0.2682,0.17694416,6.9522,5.5716,-0.4648,0.7093
2026-03-07 18:45:00,7.66272,0.6498133333333334,0.2682,0.185,7.3234,6.6736,0.3393,0.5994
2026-03-07 19:00:00,6.346013333333334,0.1602833333333333,0.2682,0.17355,7.4785,7.3182,-1.1325,0.4789
2026-03-07 19:15:00,6.56472,0.001333333333333333,0.2682,0.178,6.5457,6.5444,0.019,0.3711
2026-03-07 19:30:00,11.65772333333333,0.0,0.2682,0.17146,6.5839,6.5839,5.0738,0.2627
2026-03-07 19:45:00,9.99565,0.0,0.2682,0.16163,8.0667,8.0667,1.9289,0.1298
2026-03-07 20:00:00,8.450059999999999,0.0,0.2682,0.16017,7.9007,4.8448,3.6052,0.05
2026-03-07 20:15:00,6.759513333333333,0.0,0.2682,0.15429047,7.4382,-0.0,6.7595,0.05
2026-03-07 20:30:00,7.366123333333333,0.0,0.2682,0.15351,6.308,-0.0,7.3661,0.05
2026-03-07 20:45:00,3.83901,0.0,0.2682,0.14617,6.2081,-0.0,3.839,0.05
2026-03-07 21:00:00,4.097303333333334,0.0,0.2682,0.15882,3.8361,-0.0,4.0973,0.05
2026-03-07 21:15:00,2.569493333333333,0.0,0.2682,0.15882,3.8536,-0.0,2.5695,0.05
2026-03-07 21:30:00,1.88954,0.0,0.2682,0.15681,2.4955,-0.0,1.8895,0.05
2026-03-07 21:45:00,4.695406666666667,0.0,0.2682,0.14919,2.0727,-0.0,4.6954,0.05
2026-03-07 22:00:00,5.810993333333333,0.0,0.2682,0.15351,3.981,-0.0,5.811,0.05
2026-03-07 22:15:00,5.364136666666666,0.0,0.2682,0.145,4.3459,-0.0,5.3641,0.05
2026-03-07 22:30:00,5.068673333333333,0.0,0.2682,0.14706,3.971,-0.0,5.0687,0.05
2026-03-07 22:45:00,5.321116666666666,0.0,0.2682,0.14304,3.8824,-0.0,5.3211,0.05
2026-03-07 23:00:00,5.381726666666666,0.0,0.244,0.15681,4.3441,-0.0,5.3817,0.05
2026-03-07 23:15:00,5.550356666666667,0.0,0.244,0.15351,4.4164,-0.0,5.5504,0.05
2026-03-07 23:30:00,5.014746666666666,0.0,0.244,0.15351,4.3433,-0.0,5.0147,0.05
2026-03-07 23:45:00,5.346293333333334,0.0,0.244,0.13293,4.2094,-0.0,5.3463,0.05
2026-03-08 00:00:00,5.106990000000001,0.0,0.244,0.14983875,4.3623,-0.0,5.107,0.05
2026-03-08 00:15:00,5.373646666666667,0.0,0.244,0.15521,4.4031,-0.0,5.3736,0.05
2026-03-08 00:30:00,4.969626666666667,0.0,0.244,0.15218,4.3537,-0.0,4.9696,0.05
2026-03-08 00:45:00,4.896633333333334,0.0,0.244,0.15,4.0694,-0.0,4.8966,0.05
2026-03-08 01:00:00,1.316136666666667,0.0,0.244,0.15218,4.2388,-0.0,1.3161,0.05
2026-03-08 01:15:00,1.304283333333333,0.0,0.244,0.14155,1.4327,-0.0,1.3043,0.05
2026-03-08 01:30:00,1.466226666666667,0.0,0.244,0.14141,1.5987,-0.0,1.4662,0.05
2026-03-08 01:45:00,4.70852,0.0,0.244,0.1385,2.3635,-0.0,4.7085,0.05
2026-03-08 02:00:00,1.749333333333333,0.0,0.244,0.14557,4.4385,-0.0,1.7493,0.05
2026-03-08 02:15:00,1.881333333333333,0.0,0.244,0.13883291,2.0352,-0.0,1.8813,0.05
2026-03-08 02:30:00,2.000666666666667,0.0,0.244,0.1385,2.2518,-0.0,2.0007,0.05
2026-03-08 02:45:00,1.977,0.0,0.244,0.13428,2.2314,-0.0,1.977,0.05
2026-03-08 03:00:00,3.349333333333333,0.0,0.244,0.1385,2.6305,-0.0,3.3493,0.05
2026-03-08 03:15:00,2.399666666666667,0.0,0.244,0.13605967,3.2562,-0.0,2.3997,0.05
2026-03-08 03:30:00,1.478,0.0,0.244,0.13645712,2.1166,-0.0,1.478,0.05
2026-03-08 03:45:00,1.248333333333333,0.0,0.244,0.1329893,1.8044,-0.0,1.2483,0.05
2026-03-08 04:00:00,1.314666666666667,0.0,0.244,0.13528487,1.4115,-0.0,1.3147,0.05
2026-03-08 04:15:00,0.8296666666666667,0.0,0.244,0.135,2.1663,-0.0,0.8297,0.05
2026-03-08 04:30:00,1.212666666666667,0.0,0.244,0.13541,1.3203,-0.0,1.2127,0.05
2026-03-08 04:45:00,4.411333333333333,0.0,0.244,0.13639111,1.4435,-0.0,4.4113,0.05
2026-03-08 05:00:00,3.130333333333334,0.0,0.244,0.15218,3.529,-0.0,3.1303,0.05
2026-03-08 05:15:00,0.998,0.0,0.244,0.133,1.7414,-0.0,0.998,0.05
2026-03-08 05:30:00,1.434,0.0,0.244,0.13582512,1.1614,-0.0,1.434,0.05
2026-03-08 05:45:00,1.482333333333333,0.0,0.244,0.13757336,1.4989,-0.0,1.4823,0.05
2026-03-08 06:00:00,2.718333333333333,0.0,0.244,0.15623,1.8485,-0.0,2.7183,0.05
2026-03-08 06:15:00,4.608666666666667,0.0,0.244,0.1605,3.6149,-0.0,4.6087,0.05
2026-03-08 06:30:00,2.408,0.0,0.244,0.15623,2.79,-0.0,2.408,0.05
2026-03-08 06:45:00,1.222,0.0,0.244,0.15623,1.7953,-0.0,1.222,0.05
2026-03-08 07:00:00,1.101666666666667,0.0,0.244,0.15623,1.478,-0.0,1.1017,0.05
2026-03-08 07:15:00,0.9156666666666666,0.006,0.244,0.15623,1.4158,-0.0,0.9097,0.05
2026-03-08 07:30:00,3.512,0.04833333333333333,0.244,0.15623,1.7224,-0.0,3.4637,0.05
2026-03-08 07:45:00,4.832113333333334,0.1644466666666667,0.244,0.15521,3.777,-0.0,4.6677,0.05
2026-03-08 08:00:00,1.402626666666667,0.5946266666666666,0.244,0.1595,3.4849,-0.0,0.808,0.05
2026-03-08 08:15:00,2.550846666666667,1.34318,0.244,0.15623,2.516,-0.0,1.2077,0.05
2026-03-08 08:30:00,6.254156666666667,2.36349,0.244,0.15521,4.171,-0.0,3.8907,0.05
2026-03-08 08:45:00,6.128193333333334,3.319526666666667,0.244,0.15218,4.6658,-0.0,2.8087,0.05
2026-03-08 09:00:00,11.91015333333333,4.523486666666667,0.244,0.15623,5.0154,-0.0,7.3867,0.05
2026-03-08 09:15:00,9.456803333333333,5.572803333333333,0.244,0.153,9.3622,-0.0,3.884,0.05
2026-03-08 09:30:00,7.676810000000001,6.466943333333334,0.244,0.142,8.1316,-0.0,1.2099,0.05
2026-03-08 09:45:00,10.07361666666667,7.825503333333334,0.244,0.15521,7.1153,-0.0,2.2481,0.05
2026-03-08 10:00:00,10.20342666666667,9.300926666666665,0.244,0.142,7.0802,-0.0,0.9025,0.05
2026-03-08 10:15:00,5.692686666666668,10.85994,0.244,0.133,7.9198,-0.0,-5.1673,0.05
2026-03-08 10:30:00,3.914786666666667,12.16046666666667,0.244,0.133,5.1885,-0.0,-8.2457,0.05
2026-03-08 10:45:00,6.82834,13.63374666666667,0.244,0.125,3.5876,0.0,-6.8054,0.05
2026-03-08 11:00:00,4.38953,14.94513333333333,0.244,0.125,5.2527,0.0,-10.5556,0.05
2026-03-08 11:15:00,5.091056666666667,16.26272333333333,0.244,0.1218,3.6448,0.0,-11.1717,0.05
2026-03-08 11:30:00,4.271296666666666,17.41809333333333,0.244,0.12915,4.4949,0.0,-13.1468,0.05
2026-03-08 11:45:00,6.399116666666666,18.50524666666667,0.244,0.13,4.189,-0.0,-12.1061,0.05
2026-03-08 12:00:00,4.581230000000001,19.41987666666667,0.244,0.11752,5.986,0.0,-14.8386,0.05
2026-03-08 12:15:00,4.960150000000001,20.28615666666667,0.244,0.1164,5.1722,0.0,-15.326,0.05
2026-03-08 12:30:00,6.099673333333334,20.73476333333333,0.244,0.1138,5.5991,0.0,-14.6351,0.05
2026-03-08 12:45:00,7.406436666666665,21.29051333333333,0.244,0.1,6.3407,-10.0,-3.8841,0.1982
2026-03-08 13:00:00,6.276266666666666,21.7346,0.244,0.11043,7.0474,-1.0319,-14.4264,0.2135
2026-03-08 13:15:00,5.544479999999999,21.88698,0.244,0.1,6.7219,-10.0,-6.3425,0.3618
2026-03-08 13:30:00,7.155883333333334,20.76374333333333,0.244,0.08,6.1575,-10.0,-3.6079,0.51
2026-03-08 13:45:00,10.79234,20.43662666666667,0.244,0.07934999999999999,6.968,-10.0,0.3557,0.6582
2026-03-08 14:00:00,12.98298333333333,21.45265,0.244,0.09954,10.1147,-10.0,1.5303,0.8065
2026-03-08 14:15:00,11.73014333333333,21.49481,0.244,0.11739,10.3503,-0.0,-9.7647,0.8065
2026-03-08 14:30:00,10.96687,21.10053666666667,0.244,0.11739,10.7133,-0.0,-10.1337,0.8065
2026-03-08 14:45:00,11.84210333333333,20.48843666666667,0.244,0.11739,10.4226,-0.0,-8.6463,0.8065
2026-03-08 15:00:00,10.23799333333333,19.60866,0.244,0.1013,9.9248,-9.6838,0.3132,0.95
2026-03-08 15:15:00,10.42401333333333,16.42601333333333,0.244,0.115,8.8486,0.0,-6.002,0.95
2026-03-08 15:30:00,9.598949999999999,17.62561666666667,0.244,0.11736,8.9681,0.0,-8.0267,0.95
2026-03-08 15:45:00,6.384,16.47133333333333,0.244,0.12639148,8.3709,5.1463,-15.2337,0.8652
2026-03-08 16:00:00,5.64393,12.80959666666667,0.244,0.10232242,7.0915,-5.7181,-1.4475,0.95
2026-03-08 16:15:00,6.915580000000001,11.48258,0.244,0.11738,5.8033,0.0,-4.567,0.95
2026-03-08 16:30:00,6.171886666666667,10.58522,0.244,0.149,5.9262,0.0,-4.4133,0.95
2026-03-08 16:45:00,5.460283333333334,10.28028333333333,0.244,0.16837758,5.4588,3.2542,-8.0742,0.8964
2026-03-08 17:00:00,5.145253333333333,8.85892,0.244,0.145,5.2432,-3.6158,-0.0979,0.95
2026-03-08 17:15:00,6.604526666666668,8.027363333333334,0.244,0.15218,5.4946,0.0,-1.4228,0.95
2026-03-08 17:30:00,3.74705,6.94405,0.244,0.15218,5.5432,0.0,-3.197,0.95
2026-03-08 17:45:00,6.298416666666667,5.499183333333334,0.244,0.16964673,3.7915,0.0,0.7992,0.95
2026-03-08 18:00:00,1.518883333333333,3.925216666666667,0.244,0.17026,5.8012,1.876,-4.2824,0.9191
2026-03-08 18:15:00,2.438653333333333,2.689486666666667,0.244,0.17355,2.326,-0.3635,0.1127,0.9245
2026-03-08 18:30:00,0.8694633333333333,1.622796666666666,0.244,0.17915,3.3723,1.7495,-2.5028,0.8957
2026-03-08 18:45:00,1.14868,0.7196933333333333,0.244,0.18,1.3851,0.6655,-0.2365,0.8847
2026-03-08 19:00:00,0.8528866666666667,0.1753866666666667,0.244,0.17355,1.7542,1.5788,-0.9013,0.8587
2026-03-08 19:15:00,0.9723233333333334,0.02033333333333333,0.244,0.17355,1.3281,1.3077,-0.3558,0.8372
2026-03-08 19:30:00,1.202023333333333,0.0,0.244,0.17668,1.2774,1.2774,-0.0754,0.8161
2026-03-08 19:45:00,1.71606,0.0,0.244,0.17278,1.5329,1.5329,0.1831,0.7909
2026-03-08 20:00:00,1.686863333333333,0.0,0.244,0.17355,1.813,1.813,-0.1261,0.761
2026-03-08 20:15:00,2.040693333333333,0.0,0.244,0.17162,1.716,1.716,0.3247,0.7328
2026-03-08 20:30:00,2.736093333333333,0.0,0.244,0.17162,2.0059,2.0059,0.7302,0.6997
2026-03-08 20:45:00,2.166716666666667,0.0,0.244,0.1605,3.0821,3.0821,-0.9154,0.649
2026-03-08 21:00:00,2.267556666666667,0.0,0.244,0.15521,2.4465,2.4465,-0.179,0.6087
2026-03-08 21:15:00,2.34925,0.0,0.244,0.15218,2.1625,2.1625,0.1867,0.5731
2026-03-08 21:30:00,1.807636666666667,0.0,0.244,0.1478,2.1053,2.1053,-0.2977,0.5384
2026-03-08 21:45:00,1.979873333333333,0.0,0.244,0.14563,2.1995,2.1995,-0.2196,0.5022
2026-03-08 22:00:00,1.583656666666667,0.0,0.244,0.153,1.8599,1.8599,-0.2763,0.4715
2026-03-08 22:15:00,1.94825,0.0,0.244,0.15218,1.6382,1.6382,0.3101,0.4445
2026-03-08 22:30:00,2.119936666666666,0.0,0.244,0.153,1.7862,1.7862,0.3337,0.4151
2026-03-08 22:45:00,3.30335,0.0,0.244,0.14182,1.9589,1.9589,1.3444,0.3829
2026-03-08 23:00:00,1.738643333333334,0.0,0.244,0.14543,3.2058,3.2058,-1.4671,0.3301
2026-03-08 23:15:00,1.764196666666667,0.0,0.244,0.132,1.6613,1.6613,0.1029,0.3027
2026-03-08 23:30:00,1.78475,0.0,0.244,0.12532,1.6642,1.6642,0.1206,0.2753
2026-03-08 23:45:00,1.720616666666667,0.0,0.244,0.11765,1.6508,1.6508,0.0698,0.2481
2026-03-09 00:00:00,1.512136666666666,0.0,0.244,0.1388,1.5717,1.5717,-0.0596,0.2222
2026-03-09 00:15:00,1.501993333333333,0.0,0.244,0.1366,1.4412,0.6766,0.8254,0.2111
2026-03-09 00:30:00,1.69611,0.0,0.244,0.13316,1.4628,1.4628,0.2333,0.187
2026-03-09 00:45:00,1.251236666666667,0.0,0.244,0.13136,1.5519,-0.0,1.2512,0.187
2026-03-09 01:00:00,1.00269,0.0,0.244,0.13316,1.2943,-0.0,1.0027,0.187
2026-03-09 01:15:00,1.194063333333333,0.0,0.244,0.133,1.22,-0.0,1.1941,0.187
2026-03-09 01:30:00,2.369866666666667,0.0,0.244,0.13,1.6013,-0.0,2.3699,0.187
2026-03-09 01:45:00,4.73324,0.0,0.244,0.13225,4.4219,-0.0,4.7332,0.187
2026-03-09 02:00:00,4.665063333333332,0.0,0.244,0.13407,3.9632,-0.0,4.6651,0.187
2026-03-09 02:15:00,4.28964,0.0,0.244,0.1337,3.7553,-0.0,4.2896,0.187
2026-03-09 02:30:00,4.498456666666666,0.0,0.244,0.13217,3.4512,-0.0,4.4985,0.187
2026-03-09 02:45:00,4.12946,0.0,0.244,0.13217,3.9898,-0.0,4.1295,0.187
2026-03-09 03:00:00,2.51072,0.0,0.244,0.14,3.8401,-0.0,2.5107,0.187
2026-03-09 03:15:00,2.05452,0.0,0.244,0.15035,2.1603,-0.0,2.0545,0.187
2026-03-09 03:30:00,1.436133333333333,0.0,0.244,0.14716,1.91,-0.0,1.4361,0.187
2026-03-09 03:45:00,0.63087,0.0,0.244,0.14396,1.4405,-0.0,0.6309,0.187
2026-03-09 04:00:00,0.60661,0.0,0.244,0.14418,1.2378,-0.0,0.6066,0.187
2026-03-09 04:15:00,1.066793333333333,0.0,0.244,0.13933,1.0905,-0.0,1.0668,0.187
2026-03-09 04:30:00,0.9648933333333334,0.0,0.244,0.14464,1.2725,-0.0,0.9649,0.187
2026-03-09 04:45:00,0.9341866666666666,0.0,0.244,0.13933,1.231,-0.0,0.9342,0.187
2026-03-09 05:00:00,0.9366766666666667,0.0,0.244,0.15035,0.9952,-0.0,0.9367,0.187
2026-03-09 05:15:00,1.192786666666667,0.0,0.244,0.15084,1.0544,-0.0,1.1928,0.187
2026-03-09 05:30:00,1.1818,0.0,0.244,0.14686468,1.2969,-0.0,1.1818,0.187
2026-03-09 05:45:00,1.183273333333333,0.0,0.244,0.17076,1.272,-0.0,1.1833,0.187
2026-03-09 06:00:00,1.142396666666667,0.0,0.244,0.15035,1.383,-0.0,1.1424,0.187
2026-03-09 06:15:00,0.7476033333333334,0.0,0.244,0.15835,1.3506,-0.0,0.7476,0.187
2026-03-09 06:30:00,0.7014900000000002,0.0,0.244,0.17183,1.0331,-0.0,0.7015,0.187
2026-03-09 06:45:00,0.9893666666666668,0.0,0.244,0.17536957,0.9392,-0.0,0.9894,0.187
2026-03-09 07:00:00,1.24044,0.001,0.2682,0.18647,1.1172,1.1162,0.1233,0.1686
